# X0,X1,Y0,Y1,Z0,Z1
-3.866183229939521016e-01,-8.587668165921621410e-01,5.381724719918487554e-02,-8.215164656970355139e-01,-1.112452063177507666e+00,-4.736525375255841164e-01
-8.587668165921621410e-01,-1.716735322116689666e+00,-8.215164656970355139e-01,-2.489157824956022835e-01,-4.736525375255841164e-01,-7.728690154298050174e-01
-1.716735322116689666e+00,2.113110279573443329e+00,-2.489157824956022835e-01,-4.259260705062259400e-01,-7.728690154298050174e-01,-1.417186129771972780e+00
2.113110279573443329e+00,-9.305737395578947968e-01,-4.259260705062259400e-01,-7.520119205293247511e-01,-1.417186129771972780e+00,1.476651790473433756e+00
-9.305737395578947968e-01,5.922146938967789431e-01,-7.520119205293247511e-01,8.352409445333810467e-01,1.476651790473433756e+00,-4.747681290011905864e-01
5.922146938967789431e-01,-2.621153462653742494e-01,8.352409445333810467e-01,-7.857891818526205330e-02,-4.747681290011905864e-01,3.799457000635207971e-01
-2.621153462653742494e-01,-4.758859405749191751e-01,-7.857891818526205330e-02,3.617991216136705601e-01,3.799457000635207971e-01,-1.995671998211503428e-01
-4.758859405749191751e-01,-1.558663808607945844e+00,3.617991216136705601e-01,1.217110626217488972e-01,-1.995671998211503428e-01,-3.646372727904644839e-01
-1.558663808607945844e+00,1.027273095535923941e+00,1.217110626217488972e-01,-1.586920853708238266e-01,-3.646372727904644839e-01,-1.348218877040127994e+00
1.027273095535923941e+00,7.527873000169001128e-03,-1.586920853708238266e-01,-9.259361294599437464e-01,-1.348218877040127994e+00,5.214220055212679394e-01
7.527873000169001128e-03,4.362782623322639802e-02,-9.259361294599437464e-01,2.392430518285747487e-01,5.214220055212679394e-01,4.056573345081623816e-02
4.362782623322639802e-02,-2.458222733065952847e-01,2.392430518285747487e-01,-1.553934623275115834e-01,4.056573345081623816e-02,5.739302236230155868e-02
-2.458222733065952847e-01,-7.863147000190874314e-01,-1.553934623275115834e-01,2.070641897828591205e-01,5.739302236230155868e-02,-2.095273608262075427e-01
-7.863147000190874314e-01,1.385568068912224948e+00,2.070641897828591205e-01,-1.179056052409812316e-01,-2.095273608262075427e-01,-6.106679550716920257e-01
1.385568068912224948e+00,5.862330066157566133e-01,-1.179056052409812316e-01,-3.015176648376204360e-01,-6.106679550716920257e-01,1.030819625928313110e+00
5.862330066157566133e-01,-1.654223453528980703e-01,-3.015176648376204360e-01,6.004426515805784126e-01,1.030819625928313110e+00,8.364316235873314742e-01
-1.654223453528980703e-01,9.019358012766279797e-01,6.004426515805784126e-01,4.214667070466663890e-01,8.364316235873314742e-01,-2.426686031378653963e-03
9.019358012766279797e-01,-4.522702483885074343e-01,4.214667070466663890e-01,-7.649693598799858774e-02,-2.426686031378653963e-03,5.337877200783111009e-01
-4.522702483885074343e-01,1.141965661081941974e+00,-7.649693598799858774e-02,3.744432405600608416e-01,5.337877200783111009e-01,-2.257385000431568201e-01
1.141965661081941974e+00,6.683650706325533486e-01,3.744432405600608416e-01,-1.446288580020514691e-01,-2.257385000431568201e-01,8.438598747113940091e-01
6.683650706325533486e-01,4.730591939805731116e-01,-1.446288580020514691e-01,5.420284359702602917e-01,8.438598747113940091e-01,7.406938289503876005e-01
4.730591939805731116e-01,-6.219983736726667489e-01,5.420284359702602917e-01,5.507314415960354870e-01,7.406938289503876005e-01,3.889145483016510085e-01
-6.219983736726667489e-01,7.342451090120939439e-01,5.507314415960354870e-01,2.535164380806079754e-01,3.889145483016510085e-01,-5.646743408102967710e-01
7.342451090120939439e-01,7.680499674213784322e-01,2.535164380806079754e-01,-3.177422020892065047e-01,-5.646743408102967710e-01,3.364921128793110228e-01
7.680499674213784322e-01,1.252073501399667554e+00,-3.177422020892065047e-01,3.952018924329993022e-01,3.364921128793110228e-01,7.003800753505237120e-01
1.252073501399667554e+00,-1.445906207450980141e-01,3.952018924329993022e-01,4.747960515304467388e-01,7.003800753505237120e-01,1.140959392735407141e+00
-1.445906207450980141e-01,4.577479467897615506e-01,4.747960515304467388e-01,7.703072898233447319e-01,1.140959392735407141e+00,1.845011553760715906e-01
4.577479467897615506e-01,-5.235244217623377105e-01,7.703072898233447319e-01,2.934285010602258881e-01,1.845011553760715906e-01,3.775302601602789632e-01
-5.235244217623377105e-01,-1.351433385055988978e+00,2.934285010602258881e-01,9.796149801603123985e-02,3.775302601602789632e-01,-6.163471346324400635e-01
-1.351433385055988978e+00,-1.353085184404884789e+00,9.796149801603123985e-02,-2.073511468962014881e-01,-6.163471346324400635e-01,-1.151410822269539613e+00
-1.353085184404884789e+00,-9.315086081354381209e-01,-2.073511468962014881e-01,-6.136727043877523435e-01,-1.151410822269539613e+00,-1.273810494773827351e+00
-9.315086081354381209e-01,6.490912395716541550e-01,-6.136727043877523435e-01,-6.116322497885723353e-01,-1.273810494773827351e+00,-1.009105441862330865e+00
6.490912395716541550e-01,-2.641055290842582726e-01,-6.116322497885723353e-01,-7.160577180708096456e-01,-1.009105441862330865e+00,4.417797595397869870e-01
-2.641055290842582726e-01,6.795221986407056214e-01,-7.160577180708096456e-01,3.066212772564402833e-01,4.417797595397869870e-01,-7.550331477651045509e-02
6.795221986407056214e-01,6.402702316084121215e-01,3.066212772564402833e-01,-1.875901056118068344e-01,-7.550331477651045509e-02,4.282201149270782881e-01
6.402702316084121215e-01,1.569080907992206342e-01,-1.875901056118068344e-01,3.888150341772532714e-01,4.282201149270782881e-01,7.951340153355292983e-01
1.569080907992206342e-01,1.017406588821707203e+00,3.888150341772532714e-01,4.478265466660101835e-01,7.951340153355292983e-01,9.231628090110166607e-02
1.017406588821707203e+00,-3.632089702640560192e-01,4.478265466660101835e-01,-5.908558030119757248e-02,9.231628090110166607e-02,6.890006082322988057e-01
-3.632089702640560192e-01,-9.503793330910839110e-01,-5.908558030119757248e-02,3.433934459941168638e-01,6.890006082322988057e-01,-5.252695779447361102e-02
-9.503793330910839110e-01,-1.215053302579357064e+00,3.433934459941168638e-01,-1.107153969824760664e-01,-5.252695779447361102e-02,-7.877078973048659005e-01
-1.215053302579357064e+00,-7.005141632313823807e-01,-1.107153969824760664e-01,-5.677645514500482271e-01,-7.877078973048659005e-01,-1.256149807362332727e+00
-7.005141632313823807e-01,-1.899858173647286652e-01,-5.677645514500482271e-01,-6.840561182904729698e-01,-1.256149807362332727e+00,-9.248134005250020495e-01
-1.899858173647286652e-01,-5.994998426116339152e-01,-6.840561182904729698e-01,-7.465241851897138625e-01,-9.248134005250020495e-01,-2.472363094856360743e-01
-5.994998426116339152e-01,5.156689094333455348e-01,-7.465241851897138625e-01,-1.204247260975896683e-01,-2.472363094856360743e-01,-5.411323615728471648e-01
5.156689094333455348e-01,7.020534191541540903e-01,-1.204247260975896683e-01,-2.353644704660401710e-01,-5.411323615728471648e-01,3.049301079982060236e-01
7.020534191541540903e-01,-1.328864663341060792e+00,-2.353644704660401710e-01,5.772474452207090878e-02,3.049301079982060236e-01,4.139800886751952014e-01
-1.328864663341060792e+00,3.085023635474468465e-02,5.772474452207090878e-02,4.676615433573203529e-01,4.139800886751952014e-01,-9.147510278852892807e-01
3.085023635474468465e-02,2.857375033208144344e-01,4.676615433573203529e-01,-6.151642587377346150e-01,-9.147510278852892807e-01,-3.586012859897155236e-01
2.857375033208144344e-01,2.063677968162267451e-01,-6.151642587377346150e-01,-3.781080313525276848e-01,-3.586012859897155236e-01,1.300525082421224721e-01
2.063677968162267451e-01,8.338131557458051679e-01,-3.781080313525276848e-01,1.368134518533220267e-01,1.300525082421224721e-01,2.772792910754792173e-01
8.338131557458051679e-01,-1.402632294029389159e+00,1.368134518533220267e-01,2.581663680361074298e-01,2.772792910754792173e-01,9.459588787962627254e-01
-1.402632294029389159e+00,-1.216562769625464169e+00,2.581663680361074298e-01,5.927072822307157818e-01,9.459588787962627254e-01,-1.043207163482821498e+00
-1.216562769625464169e+00,-5.116469831081995601e-01,5.927072822307157818e-01,-6.124898972441236156e-01,-1.043207163482821498e+00,-1.130540334445721884e+00
-5.116469831081995601e-01,-1.095241812896848715e-01,-6.124898972441236156e-01,-6.892595271568130455e-01,-1.130540334445721884e+00,-3.726462478130204148e-01
-1.095241812896848715e-01,-7.587938234897212419e-01,-6.892595271568130455e-01,-3.103690565271768897e-01,-3.726462478130204148e-01,-7.728086253542854056e-02
-7.587938234897212419e-01,1.954543758167548717e-01,-3.103690565271768897e-01,3.926058705115605812e-02,-7.728086253542854056e-02,-5.661557361869170579e-01
1.954543758167548717e-01,2.683937814074552342e-01,3.926058705115605812e-02,-2.358139377130256953e-01,-5.661557361869170579e-01,9.126712314977752927e-02
2.683937814074552342e-01,-2.117230133297932637e-01,-2.358139377130256953e-01,1.962059912844162785e-02,9.126712314977752927e-02,3.612168463312056543e-01
-2.117230133297932637e-01,3.787631275700871214e-01,1.962059912844162785e-02,2.336639791921909515e-01,3.612168463312056543e-01,-1.260199118782157068e-01
3.787631275700871214e-01,-6.050543471936788986e-01,2.336639791921909515e-01,-5.843208786709067071e-02,-1.260199118782157068e-01,1.829489165592594335e-01
-6.050543471936788986e-01,-3.751143190772063818e-01,-5.843208786709067071e-02,1.636521049317124221e-01,1.829489165592594335e-01,-4.837672385498452687e-01
-3.751143190772063818e-01,-5.047617751714389422e-01,1.636521049317124221e-01,-2.080736779083331989e-01,-4.837672385498452687e-01,-5.140832443733386325e-01
-5.047617751714389422e-01,-1.717272631160356514e-02,-2.080736779083331989e-01,-3.049159193109432509e-01,-5.140832443733386325e-01,-5.309766772419192149e-01
-1.717272631160356514e-02,-4.560314465490216684e-01,-3.049159193109432509e-01,-3.407074119320083749e-01,-5.309766772419192149e-01,-1.708721149633169456e-01
-4.560314465490216684e-01,3.979875285901378346e-02,-3.407074119320083749e-01,-1.898271696374069506e-01,-1.708721149633169456e-01,-3.167168949924151766e-01
3.979875285901378346e-02,8.834088194812713679e-01,-1.898271696374069506e-01,-1.352574129397030034e-01,-3.167168949924151766e-01,-1.863718237478850792e-02
8.834088194812713679e-01,-1.446937672227083915e+00,-1.352574129397030034e-01,-2.239993702143058818e-01,-1.863718237478850792e-02,8.000006988778299855e-01
-1.446937672227083915e+00,-1.231972418264434710e+00,-2.239993702143058818e-01,4.525440905482400744e-01,8.000006988778299855e-01,-1.028957972448438341e+00
-1.231972418264434710e+00,-7.238552279267100875e-01,4.525440905482400744e-01,-6.201116345545629738e-01,-1.028957972448438341e+00,-1.174170885232242112e+00
-7.238552279267100875e-01,-1.343684407324381158e-01,-6.201116345545629738e-01,-7.238029705746007458e-01,-1.174170885232242112e+00,-8.610011936204425842e-01
-1.343684407324381158e-01,-2.493326497649956397e-01,-7.238029705746007458e-01,-3.482060010478392753e-01,-8.610011936204425842e-01,-2.776791628223030384e-01
-2.493326497649956397e-01,1.001230718853232338e+00,-3.482060010478392753e-01,-2.026666029241304123e-01,-2.776791628223030384e-01,-1.586717735168550747e-01
1.001230718853232338e+00,1.168776842492739387e+00,-2.026666029241304123e-01,-2.608007662580667796e-02,-1.586717735168550747e-01,8.390008791988552428e-01
1.168776842492739387e+00,-4.543329028504214939e-01,-2.608007662580667796e-02,4.212256385113158919e-01,8.390008791988552428e-01,9.687501776038224266e-01
-4.543329028504214939e-01,4.601294612064469880e-01,4.212256385113158919e-01,7.415094530105175163e-01,9.687501776038224266e-01,-2.524629804612050776e-01
4.601294612064469880e-01,-2.222496944544715358e+00,7.415094530105175163e-01,-1.151002281424495510e-01,-2.524629804612050776e-01,2.797186369668180350e-01
-2.222496944544715358e+00,6.173650537779613590e-01,-1.151002281424495510e-01,2.122799996207292983e-01,2.797186369668180350e-01,-1.799684690510637619e+00
6.173650537779613590e-01,-6.086005699315514411e-02,2.122799996207292983e-01,-1.103436266764755924e+00,-1.799684690510637619e+00,1.492673529416843614e-01
-6.086005699315514411e-02,1.648077643722416497e-01,-1.103436266764755924e+00,2.505293845582975409e-01,1.492673529416843614e-01,-4.393563983740911977e-02
1.648077643722416497e-01,-2.609546334361100839e-01,2.505293845582975409e-01,-1.187457781099614806e-01,-4.393563983740911977e-02,1.432936196217113878e-01
-2.609546334361100839e-01,-3.370421958579683519e-01,-1.187457781099614806e-01,1.687586699705744542e-01,1.432936196217113878e-01,-1.206159904665311811e-01
-3.370421958579683519e-01,7.446308095074612998e-01,1.687586699705744542e-01,-1.136996910729177190e-01,-1.206159904665311811e-01,-1.339164089899301247e-01
7.446308095074612998e-01,6.877894498504637244e-02,-1.136996910729177190e-01,1.055953497981264311e-02,-1.339164089899301247e-01,4.192059741793009442e-01
6.877894498504637244e-02,-3.911351995358947620e-01,1.055953497981264311e-02,2.587650216749858845e-01,4.192059741793009442e-01,5.096971278360784563e-02
-3.911351995358947620e-01,1.272961188734455851e+00,2.587650216749858845e-01,9.217387963084275326e-02,5.096971278360784563e-02,-4.784476096061773820e-02
1.272961188734455851e+00,-1.440918413980459833e+00,9.217387963084275326e-02,1.119836478174502103e-01,-4.784476096061773820e-02,8.825264057777724158e-01
-1.440918413980459833e+00,-1.855651171891901541e+00,1.119836478174502103e-01,6.109382841050443602e-01,8.825264057777724158e-01,-1.016920580731516699e+00
-1.855651171891901541e+00,5.685533961331785680e-01,6.109382841050443602e-01,-6.120616558862936873e-01,-1.016920580731516699e+00,-1.706856736788076256e+00
5.685533961331785680e-01,-3.266382366352184596e-01,-6.120616558862936873e-01,-9.588041914296374646e-01,-1.706856736788076256e+00,-1.001194330565936819e-01
-3.266382366352184596e-01,-2.135389181959428395e-01,-9.588041914296374646e-01,-6.053904037291248097e-02,-1.001194330565936819e-01,-1.405011402434876433e-01
-2.135389181959428395e-01,-6.810859580311392492e-01,-6.053904037291248097e-02,4.651684390296610683e-02,-1.405011402434876433e-01,-2.700274852305566409e-01
-6.810859580311392492e-01,3.309250348924600571e-01,4.651684390296610683e-02,-1.781229001687608671e-01,-2.700274852305566409e-01,-5.531917935946659703e-01
3.309250348924600571e-01,-1.248864569213233633e+00,-1.781229001687608671e-01,-4.062759853954004963e-01,-5.531917935946659703e-01,1.189067037449511310e-01
-1.248864569213233633e+00,9.233837992434278386e-01,-4.062759853954004963e-01,3.887640886385005518e-02,1.189067037449511310e-01,-1.012619296490947285e+00
9.233837992434278386e-01,2.038180575301591801e+00,3.887640886385005518e-02,-3.563571160387062897e-01,-1.012619296490947285e+00,4.688178709016023182e-01
2.038180575301591801e+00,-1.609712225955284071e+00,-3.563571160387062897e-01,1.752047547979427855e-01,4.688178709016023182e-01,1.559644275321796503e+00
-1.609712225955284071e+00,6.567913542162653329e-01,1.752047547979427855e-01,8.120866625936566940e-01,1.559644275321796503e+00,-8.677989063273024994e-01
6.567913542162653329e-01,-7.577359440841855420e-01,8.120866625936566940e-01,-5.082658615110928757e-01,-8.677989063273024994e-01,4.183402145917876624e-01
-7.577359440841855420e-01,-1.740043076251524212e+00,-5.082658615110928757e-01,3.662106373721116248e-01,4.183402145917876624e-01,-6.459736170355322438e-01
-1.740043076251524212e+00,1.496646975988077610e+00,3.662106373721116248e-01,-3.408686690643940587e-01,-6.459736170355322438e-01,-1.421838050755658944e+00
1.496646975988077610e+00,1.323471238027662089e+00,-3.408686690643940587e-01,-9.018590882248461726e-01,-1.421838050755658944e+00,6.907419735608082423e-01
1.323471238027662089e+00,5.170084148307304561e-01,-9.018590882248461726e-01,4.676871257905674817e-01,6.907419735608082423e-01,1.103070955299160216e+00
5.170084148307304561e-01,8.490522015539134770e-01,4.676871257905674817e-01,7.482882666428291030e-01,1.103070955299160216e+00,3.357413972249617129e-01
8.490522015539134770e-01,1.771756896971576234e+00,7.482882666428291030e-01,2.791309765674436782e-01,3.357413972249617129e-01,8.489078977748748533e-01
1.771756896971576234e+00,-6.485348926113574386e-01,2.791309765674436782e-01,4.971545432818769705e-01,8.489078977748748533e-01,1.641128930419321064e+00
-6.485348926113574386e-01,-1.344013442442031359e+00,4.971545432818769705e-01,9.794013901384956977e-01,1.641128930419321064e+00,-2.829539443335549187e-01
-1.344013442442031359e+00,-1.543080667163660546e+00,9.794013901384956977e-01,-7.158430551680078358e-02,-2.829539443335549187e-01,-1.320021173484291266e+00
-1.543080667163660546e+00,8.669181078926546657e-01,-7.158430551680078358e-02,-6.703696277031001571e-01,-1.320021173484291266e+00,-1.566028435579655653e+00
8.669181078926546657e-01,1.414775026486372544e+00,-6.703696277031001571e-01,-8.570986692073181423e-01,-1.566028435579655653e+00,3.520345969403458342e-01
1.414775026486372544e+00,1.159111839011701894e+00,-8.570986692073181423e-01,2.668974941614845053e-01,3.520345969403458342e-01,1.314617243463682472e+00
1.159111839011701894e+00,-1.199927774424131899e+00,2.668974941614845053e-01,8.131447360837686933e-01,1.314617243463682472e+00,1.185212293462438282e+00
-1.199927774424131899e+00,-4.649087159369200695e-01,8.131447360837686933e-01,5.665865829204014270e-01,1.185212293462438282e+00,-6.563342807433277803e-01
-4.649087159369200695e-01,1.066207101688585235e+00,5.665865829204014270e-01,-3.001109933649570016e-01,-6.563342807433277803e-01,-5.438089745864926883e-01
1.066207101688585235e+00,-1.202871801036723198e+00,-3.001109933649570016e-01,-4.000550416324833991e-01,-5.438089745864926883e-01,7.309331699198861054e-01
-1.202871801036723198e+00,-2.398975910169243164e+00,-4.000550416324833991e-01,5.736180373791348597e-01,7.309331699198861054e-01,-9.652718500062957840e-01
-2.398975910169243164e+00,2.163057120204325001e-01,5.736180373791348597e-01,-7.040039115203543529e-01,-9.652718500062957840e-01,-2.013975258924809442e+00
2.163057120204325001e-01,5.633440686269337583e-01,-7.040039115203543529e-01,-9.839538816819431988e-01,-2.013975258924809442e+00,-3.408541208046035886e-01
5.633440686269337583e-01,-1.316787787302910351e+00,-9.839538816819431988e-01,-3.531601736779068634e-01,-3.408541208046035886e-01,2.188441367953259387e-01
-1.316787787302910351e+00,8.782088898159584600e-01,-3.531601736779068634e-01,1.438971422394283439e-01,2.188441367953259387e-01,-1.053567150661418816e+00
8.782088898159584600e-01,3.325137353419378439e-01,1.438971422394283439e-01,-5.388353222347794791e-01,-1.053567150661418816e+00,3.997550703729709776e-01
3.325137353419378439e-01,-1.482921768393894002e+00,-5.388353222347794791e-01,1.694812248845150859e-01,3.997550703729709776e-01,9.193524021669424728e-02
-1.482921768393894002e+00,1.336842351042359267e+00,1.694812248845150859e-01,6.431576892030343995e-02,9.193524021669424728e-02,-1.063184046037294550e+00
1.336842351042359267e+00,2.012850638321714292e-01,6.431576892030343995e-02,-7.937160771349527355e-01,-1.063184046037294550e+00,7.853837364397695531e-01
2.012850638321714292e-01,-6.035042883760819432e-01,-7.937160771349527355e-01,4.466497210111536331e-01,7.853837364397695531e-01,4.771041224555939708e-01
-6.035042883760819432e-01,9.444340197926451852e-01,4.466497210111536331e-01,3.288084263250349304e-01,4.771041224555939708e-01,-3.909328352026764652e-01
9.444340197926451852e-01,-3.330068201534671091e-01,3.288084263250349304e-01,-9.966853724848045992e-02,-3.909328352026764652e-01,7.221595447623242459e-01
-3.330068201534671091e-01,-6.162307008797488495e-01,-9.966853724848045992e-02,3.009360619979811746e-01,7.221595447623242459e-01,-2.249874064479897573e-01
-6.162307008797488495e-01,5.852295026063876193e-01,3.009360619979811746e-01,-8.773472105381366348e-02,-2.249874064479897573e-01,-5.281831965161667419e-01
5.852295026063876193e-01,-4.443310255223681948e-01,-8.773472105381366348e-02,-3.312009169219998772e-01,-5.281831965161667419e-01,3.124524842931188928e-01
-4.443310255223681948e-01,-8.296053842642266973e-01,-3.312009169219998772e-01,1.385249031447260970e-01,3.124524842931188928e-01,-2.028844078712872256e-01
-8.296053842642266973e-01,-1.390923731975208799e+00,1.385249031447260970e-01,-1.088169492256977344e-01,-2.028844078712872256e-01,-7.642046406280699200e-01
-1.390923731975208799e+00,-1.689482219096905824e-01,-1.088169492256977344e-01,-5.611709569540387355e-01,-7.642046406280699200e-01,-1.294235748321047375e+00
-1.689482219096905824e-01,-4.025628691388521418e-01,-5.611709569540387355e-01,-6.431570508318280588e-01,-1.294235748321047375e+00,-4.956017134494641319e-01
-4.025628691388521418e-01,2.146901881627249209e-01,-6.431570508318280588e-01,-3.335923131455391655e-01,-4.956017134494641319e-01,-5.393008990997247842e-01
2.146901881627249209e-01,-4.271663615065185438e-01,-3.335923131455391655e-01,-4.019315892257774303e-02,-5.393008990997247842e-01,1.513564436875959596e-02
-4.271663615065185438e-01,-2.010941096178905096e-01,-4.019315892257774303e-02,1.057363714539347743e-01,1.513564436875959596e-02,-5.415611468937264750e-01
-2.010941096178905096e-01,1.190741520961697969e-01,1.057363714539347743e-01,-3.070127087559709755e-01,-5.415611468937264750e-01,-3.181256205123595970e-01
1.190741520961697969e-01,9.272206366387960585e-01,-3.070127087559709755e-01,-1.688022731244609997e-01,-3.181256205123595970e-01,1.320306763941533623e-01
9.272206366387960585e-01,-1.521507868978512201e-01,-1.688022731244609997e-01,-1.323416930292252158e-01,1.320306763941533623e-01,8.637067706269435652e-01
-1.521507868978512201e-01,-4.767160065155717080e-02,-1.323416930292252158e-01,4.731895857855187293e-01,8.637067706269435652e-01,6.524436993339269297e-02
-4.767160065155717080e-02,-8.238549520702391493e-02,4.731895857855187293e-01,5.020676493780926175e-02,6.524436993339269297e-02,-1.267653643788449469e-01
-8.238549520702391493e-02,-1.797777998611621575e-01,5.020676493780926175e-02,-8.920224609211685474e-03,-1.267653643788449469e-01,-2.191802464849446075e-01
-1.797777998611621575e-01,-2.248713985843844021e-01,-8.920224609211685474e-03,-1.319337147186830095e-01,-2.191802464849446075e-01,3.976583162177005359e-02
-2.248713985843844021e-01,-1.077826224063349603e-02,-1.319337147186830095e-01,9.959321496057990664e-02,3.976583162177005359e-02,-4.535879705263640149e-02
-1.077826224063349603e-02,8.753144345400509785e-01,9.959321496057990664e-02,-7.075938893822789066e-02,-4.535879705263640149e-02,-2.375306794057545010e-02
8.753144345400509785e-01,-1.547323393768508693e+00,-7.075938893822789066e-02,1.105851883905506761e-01,-2.375306794057545010e-02,7.390386491273456260e-01
-1.547323393768508693e+00,9.272806035978713446e-01,1.105851883905506761e-01,5.529430538134252338e-01,7.390386491273456260e-01,-1.098002588853649986e+00
9.272806035978713446e-01,-6.025269071765549933e-01,5.529430538134252338e-01,-5.976845606111891307e-01,-1.098002588853649986e+00,3.785051974676892916e-01
-6.025269071765549933e-01,-5.828703714360660149e-01,-5.976845606111891307e-01,2.287495769142512403e-01,3.785051974676892916e-01,-4.512581613564888294e-01
-5.828703714360660149e-01,2.935708140333977423e-01,2.287495769142512403e-01,-3.971377889702631947e-01,-4.512581613564888294e-01,-4.950668284026863430e-01
2.935708140333977423e-01,-1.548226146657072644e-01,-3.971377889702631947e-01,-2.844204839548556407e-01,-4.950668284026863430e-01,1.993898060704785147e-01
-1.548226146657072644e-01,-4.171581544312757961e-01,-2.844204839548556407e-01,1.533009518215266986e-01,1.993898060704785147e-01,1.562701560384674726e-01
-4.171581544312757961e-01,-4.948941468061702764e-01,1.533009518215266986e-01,1.773021866938874203e-01,1.562701560384674726e-01,-4.334410073031537136e-01
-4.948941468061702764e-01,1.795742348512137654e-01,1.773021866938874203e-01,-8.655016134441279041e-02,-4.334410073031537136e-01,-3.951857096521779189e-01
1.795742348512137654e-01,-1.200652716541099840e+00,-8.655016134441279041e-02,-3.996828051217453659e-01,-3.951857096521779189e-01,1.491390400864646137e-01
-1.200652716541099840e+00,2.281153873515597563e-01,-3.996828051217453659e-01,7.784313936499798192e-02,1.491390400864646137e-01,-8.647658997701069827e-01
2.281153873515597563e-01,1.115719097031601770e+00,7.784313936499798192e-02,-5.150328693502954636e-01,-8.647658997701069827e-01,2.983686689678852547e-02
1.115719097031601770e+00,5.328671923154603141e-01,-5.150328693502954636e-01,3.897837040863430524e-02,2.983686689678852547e-02,8.247931727996377083e-01
5.328671923154603141e-01,1.698241470071627734e+00,3.897837040863430524e-02,2.798757320054242603e-01,8.247931727996377083e-01,6.472427269366706204e-01
1.698241470071627734e+00,-1.069565605350397686e+00,2.798757320054242603e-01,4.221333446071163786e-01,6.472427269366706204e-01,1.378907557424192021e+00
-1.069565605350397686e+00,1.576960890828158934e+00,4.221333446071163786e-01,1.004072905335972932e+00,1.378907557424192021e+00,-4.401915130098557061e-01
1.576960890828158934e+00,1.108074992976286532e+00,1.004072905335972932e+00,-4.193499203888535476e-01,-4.401915130098557061e-01,1.328031660708512973e+00
1.108074992976286532e+00,8.419100863048458727e-01,-4.193499203888535476e-01,8.168971032301851620e-01,1.328031660708512973e+00,1.117389264676809546e+00
8.419100863048458727e-01,-1.230336354071790428e-01,8.168971032301851620e-01,7.443221941513298301e-01,1.117389264676809546e+00,9.800509410633426732e-01
-1.230336354071790428e-01,8.271149036720136793e-01,7.443221941513298301e-01,5.412131888450519845e-01,9.800509410633426732e-01,-2.879939317323404468e-02
8.271149036720136793e-01,1.485847834224677477e+00,5.412131888450519845e-01,-3.079933630608095441e-01,-2.879939317323404468e-02,6.875627618813204833e-01
1.485847834224677477e+00,-2.275266788215368208e-01,-3.079933630608095441e-01,3.353915310519098858e-01,6.875627618813204833e-01,1.347998970338601721e+00
